ticket_id,application_id,channel,issue_category,resolution_time_mins,cost_to_serve_usd
TCK-4000294,APP-1001287,In_App_Chat,Status_Inquiry_WhereIsMyAccount,8,8.5
TCK-4000295,APP-1001288,In_App_Chat,Document_Upload_Failure,28,8.5
TCK-4000296,APP-1001296,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,27,12.0
TCK-4000297,APP-1001315,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,39,12.0
TCK-4000298,APP-1001321,Phone_IVR,Status_Inquiry_WhereIsMyAccount,23,18.0
TCK-4000299,APP-1001323,In_App_Chat,General_Clarification,41,8.5
TCK-4000300,APP-1001326,Phone_IVR,Status_Inquiry_WhereIsMyAccount,5,18.0
TCK-4000301,APP-1001327,In_App_Chat,Status_Inquiry_WhereIsMyAccount,39,8.5
TCK-4000302,APP-1001339,In_App_Chat,Status_Inquiry_WhereIsMyAccount,28,8.5
TCK-4000303,APP-1001341,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,9,12.0
TCK-4000304,APP-1001344,In_App_Chat,Status_Inquiry_WhereIsMyAccount,31,8.5
TCK-4000305,APP-1001345,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,26,12.0
TCK-4000306,APP-1001346,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,44,12.0
TCK-4000307,APP-1001354,In_App_Chat,Status_Inquiry_WhereIsMyAccount,19,8.5
TCK-4000308,APP-1001355,Phone_IVR,Status_Inquiry_WhereIsMyAccount,6,18.0
TCK-4000309,APP-1001362,In_App_Chat,Status_Inquiry_WhereIsMyAccount,10,8.5
TCK-4000310,APP-1001366,In_App_Chat,Status_Inquiry_WhereIsMyAccount,21,8.5
TCK-4000311,APP-1001369,Phone_IVR,Status_Inquiry_WhereIsMyAccount,5,18.0
TCK-4000312,APP-1001378,In_App_Chat,Status_Inquiry_WhereIsMyAccount,35,8.5
TCK-4000313,APP-1001386,Phone_IVR,General_Clarification,37,18.0
TCK-4000314,APP-1001391,In_App_Chat,Status_Inquiry_WhereIsMyAccount,29,8.5
TCK-4000315,APP-1001392,In_App_Chat,Status_Inquiry_WhereIsMyAccount,28,8.5
TCK-4000316,APP-1001400,Phone_IVR,Status_Inquiry_WhereIsMyAccount,6,18.0
TCK-4000317,APP-1001403,In_App_Chat,Document_Upload_Failure,22,8.5
TCK-4000318,APP-1001410,In_App_Chat,Status_Inquiry_WhereIsMyAccount,29,8.5
TCK-4000319,APP-1001414,In_App_Chat,General_Clarification,43,8.5
TCK-4000320,APP-1001415,In_App_Chat,General_Clarification,25,8.5
TCK-4000321,APP-1001417,In_App_Chat,Document_Upload_Failure,43,8.5
TCK-4000322,APP-1001419,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,25,12.0
TCK-4000323,APP-1001431,In_App_Chat,Status_Inquiry_WhereIsMyAccount,14,8.5
TCK-4000324,APP-1001439,Email_Helpdesk,Document_Upload_Failure,28,12.0
TCK-4000325,APP-1001445,Phone_IVR,Status_Inquiry_WhereIsMyAccount,14,18.0
TCK-4000326,APP-1001451,In_App_Chat,Status_Inquiry_WhereIsMyAccount,9,8.5
TCK-4000327,APP-1001453,In_App_Chat,Status_Inquiry_WhereIsMyAccount,40,8.5
TCK-4000328,APP-1001462,Phone_IVR,Status_Inquiry_WhereIsMyAccount,14,18.0
TCK-4000329,APP-1001463,Email_Helpdesk,Document_Upload_Failure,33,12.0
TCK-4000330,APP-1001468,In_App_Chat,Document_Upload_Failure,15,8.5
TCK-4000331,APP-1001470,In_App_Chat,Status_Inquiry_WhereIsMyAccount,14,8.5
TCK-4000332,APP-1001472,In_App_Chat,Status_Inquiry_WhereIsMyAccount,6,8.5
TCK-4000333,APP-1001473,Phone_IVR,Status_Inquiry_WhereIsMyAccount,20,18.0
TCK-4000334,APP-1001478,In_App_Chat,Status_Inquiry_WhereIsMyAccount,32,8.5
TCK-4000335,APP-1001484,Phone_IVR,Status_Inquiry_WhereIsMyAccount,11,18.0
TCK-4000336,APP-1001487,Phone_IVR,Status_Inquiry_WhereIsMyAccount,13,18.0
TCK-4000337,APP-1001489,In_App_Chat,Status_Inquiry_WhereIsMyAccount,29,8.5
TCK-4000338,APP-1001492,Phone_IVR,Status_Inquiry_WhereIsMyAccount,40,18.0
TCK-4000339,APP-1001497,In_App_Chat,Status_Inquiry_WhereIsMyAccount,35,8.5
TCK-4000340,APP-1001500,In_App_Chat,Document_Upload_Failure,9,8.5
TCK-4000341,APP-1001503,Phone_IVR,General_Clarification,39,18.0
TCK-4000342,APP-1001504,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,38,12.0
TCK-4000343,APP-1001509,Email_Helpdesk,Document_Upload_Failure,33,12.0
TCK-4000344,APP-1001510,In_App_Chat,Status_Inquiry_WhereIsMyAccount,23,8.5
TCK-4000345,APP-1001514,In_App_Chat,Status_Inquiry_WhereIsMyAccount,13,8.5
TCK-4000346,APP-1001515,Email_Helpdesk,General_Clarification,33,12.0
TCK-4000347,APP-1001517,In_App_Chat,Status_Inquiry_WhereIsMyAccount,22,8.5
TCK-4000348,APP-1001523,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4000349,APP-1001527,In_App_Chat,Status_Inquiry_WhereIsMyAccount,25,8.5
TCK-4000350,APP-1001529,In_App_Chat,Status_Inquiry_WhereIsMyAccount,7,8.5
TCK-4000351,APP-1001535,Phone_IVR,General_Clarification,31,18.0
TCK-4000352,APP-1001536,In_App_Chat,Status_Inquiry_WhereIsMyAccount,9,8.5
TCK-4000353,APP-1001537,In_App_Chat,Status_Inquiry_WhereIsMyAccount,27,8.5
TCK-4000354,APP-1001543,In_App_Chat,Status_Inquiry_WhereIsMyAccount,37,8.5
TCK-4000355,APP-1001547,In_App_Chat,Status_Inquiry_WhereIsMyAccount,31,8.5
TCK-4000356,APP-1001548,Phone_IVR,General_Clarification,42,18.0
TCK-4000357,APP-1001556,In_App_Chat,Status_Inquiry_WhereIsMyAccount,32,8.5
TCK-4000358,APP-1001562,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,38,12.0
TCK-4000359,APP-1001567,In_App_Chat,Status_Inquiry_WhereIsMyAccount,28,8.5
TCK-4000360,APP-1001571,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4000361,APP-1001572,In_App_Chat,Status_Inquiry_WhereIsMyAccount,41,8.5
TCK-4000362,APP-1001574,In_App_Chat,Status_Inquiry_WhereIsMyAccount,18,8.5
TCK-4000363,APP-1001576,In_App_Chat,Status_Inquiry_WhereIsMyAccount,22,8.5
TCK-4000364,APP-1001594,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,21,12.0
TCK-4000365,APP-1001596,Phone_IVR,Status_Inquiry_WhereIsMyAccount,11,18.0
TCK-4000366,APP-1001599,Phone_IVR,Status_Inquiry_WhereIsMyAccount,39,18.0
TCK-4000367,APP-1001600,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,39,12.0
TCK-4000368,APP-1001601,Phone_IVR,Status_Inquiry_WhereIsMyAccount,21,18.0
TCK-4000369,APP-1001603,In_App_Chat,Status_Inquiry_WhereIsMyAccount,22,8.5
TCK-4000370,APP-1001606,In_App_Chat,Status_Inquiry_WhereIsMyAccount,11,8.5
TCK-4000371,APP-1001611,In_App_Chat,Status_Inquiry_WhereIsMyAccount,7,8.5
TCK-4000372,APP-1001624,In_App_Chat,Status_Inquiry_WhereIsMyAccount,29,8.5
TCK-4000373,APP-1001634,In_App_Chat,Status_Inquiry_WhereIsMyAccount,7,8.5
TCK-4000374,APP-1001636,In_App_Chat,Status_Inquiry_WhereIsMyAccount,35,8.5
TCK-4000375,APP-1001638,Phone_IVR,Status_Inquiry_WhereIsMyAccount,39,18.0
TCK-4000376,APP-1001639,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,38,12.0
TCK-4000377,APP-1001644,In_App_Chat,Status_Inquiry_WhereIsMyAccount,9,8.5
TCK-4000378,APP-1001645,Phone_IVR,General_Clarification,7,18.0
TCK-4000379,APP-1001647,In_App_Chat,Status_Inquiry_WhereIsMyAccount,40,8.5
TCK-4000380,APP-1001653,Phone_IVR,Status_Inquiry_WhereIsMyAccount,26,18.0
TCK-4000381,APP-1001673,Phone_IVR,General_Clarification,24,18.0
TCK-4000382,APP-1001678,Phone_IVR,Status_Inquiry_WhereIsMyAccount,40,18.0
TCK-4000383,APP-1001680,In_App_Chat,Status_Inquiry_WhereIsMyAccount,22,8.5
TCK-4000384,APP-1001685,In_App_Chat,Status_Inquiry_WhereIsMyAccount,29,8.5
TCK-4000385,APP-1001687,Phone_IVR,Status_Inquiry_WhereIsMyAccount,8,18.0
TCK-4000386,APP-1001692,In_App_Chat,General_Clarification,22,8.5
TCK-4000387,APP-1001701,In_App_Chat,Status_Inquiry_WhereIsMyAccount,39,8.5
TCK-4000388,APP-1001702,In_App_Chat,Status_Inquiry_WhereIsMyAccount,11,8.5
TCK-4000389,APP-1001703,Phone_IVR,Status_Inquiry_WhereIsMyAccount,36,18.0
TCK-4000390,APP-1001706,Phone_IVR,Status_Inquiry_WhereIsMyAccount,21,18.0
TCK-4000391,APP-1001708,In_App_Chat,General_Clarification,10,8.5
TCK-4000392,APP-1001709,In_App_Chat,Status_Inquiry_WhereIsMyAccount,41,8.5
TCK-4000393,APP-1001713,In_App_Chat,Status_Inquiry_WhereIsMyAccount,28,8.5
TCK-4000394,APP-1001717,In_App_Chat,General_Clarification,35,8.5
TCK-4000395,APP-1001718,Phone_IVR,Status_Inquiry_WhereIsMyAccount,34,18.0
TCK-4000396,APP-1001723,In_App_Chat,Document_Upload_Failure,19,8.5
TCK-4000397,APP-1001728,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,10,12.0
TCK-4000398,APP-1001730,Phone_IVR,Status_Inquiry_WhereIsMyAccount,5,18.0
TCK-4000399,APP-1001732,Phone_IVR,Status_Inquiry_WhereIsMyAccount,16,18.0
TCK-4000400,APP-1001742,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4000401,APP-1001747,In_App_Chat,Status_Inquiry_WhereIsMyAccount,42,8.5
TCK-4000402,APP-1001749,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4000403,APP-1001753,In_App_Chat,Status_Inquiry_WhereIsMyAccount,14,8.5
TCK-4000404,APP-1001755,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,10,12.0
TCK-4000405,APP-1001756,In_App_Chat,Status_Inquiry_WhereIsMyAccount,12,8.5
TCK-4000406,APP-1001757,Phone_IVR,Status_Inquiry_WhereIsMyAccount,25,18.0
TCK-4000407,APP-1001762,In_App_Chat,Status_Inquiry_WhereIsMyAccount,25,8.5
TCK-4000408,APP-1001763,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,14,12.0
TCK-4000409,APP-1001774,Phone_IVR,Status_Inquiry_WhereIsMyAccount,30,18.0
TCK-4000410,APP-1001782,Phone_IVR,Status_Inquiry_WhereIsMyAccount,5,18.0
TCK-4000411,APP-1001789,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4000412,APP-1001793,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,25,12.0
TCK-4000413,APP-1001798,In_App_Chat,Status_Inquiry_WhereIsMyAccount,35,8.5
TCK-4000414,APP-1001809,In_App_Chat,Status_Inquiry_WhereIsMyAccount,35,8.5
TCK-4000415,APP-1001814,In_App_Chat,General_Clarification,18,8.5
TCK-4000416,APP-1001820,In_App_Chat,Status_Inquiry_WhereIsMyAccount,17,8.5
TCK-4000417,APP-1001822,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,14,12.0
TCK-4000418,APP-1001823,In_App_Chat,Status_Inquiry_WhereIsMyAccount,34,8.5
TCK-4000419,APP-1001832,Phone_IVR,Status_Inquiry_WhereIsMyAccount,41,18.0
TCK-4000420,APP-1001837,In_App_Chat,Status_Inquiry_WhereIsMyAccount,32,8.5
TCK-4000421,APP-1001840,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4000422,APP-1001846,In_App_Chat,Status_Inquiry_WhereIsMyAccount,17,8.5
TCK-4000423,APP-1001855,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4000424,APP-1001862,In_App_Chat,Status_Inquiry_WhereIsMyAccount,29,8.5
TCK-4000425,APP-1001864,In_App_Chat,Document_Upload_Failure,35,8.5
TCK-4000426,APP-1001871,In_App_Chat,Status_Inquiry_WhereIsMyAccount,14,8.5
TCK-4000427,APP-1001872,In_App_Chat,Status_Inquiry_WhereIsMyAccount,18,8.5
TCK-4000428,APP-1001873,In_App_Chat,Status_Inquiry_WhereIsMyAccount,23,8.5
TCK-4000429,APP-1001875,Phone_IVR,Document_Upload_Failure,32,18.0
TCK-4000430,APP-1001877,Email_Helpdesk,Document_Upload_Failure,16,12.0
TCK-4000431,APP-1001880,In_App_Chat,Status_Inquiry_WhereIsMyAccount,8,8.5
TCK-4000432,APP-1001885,Phone_IVR,Status_Inquiry_WhereIsMyAccount,39,18.0
TCK-4000433,APP-1001887,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,13,12.0
TCK-4000434,APP-1001890,Email_Helpdesk,Document_Upload_Failure,35,12.0
TCK-4000435,APP-1001892,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,42,12.0
TCK-4000436,APP-1001895,In_App_Chat,Status_Inquiry_WhereIsMyAccount,11,8.5
TCK-4000437,APP-1001903,Phone_IVR,Document_Upload_Failure,13,18.0
TCK-4000438,APP-1001905,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,14,12.0
TCK-4000439,APP-1001911,Phone_IVR,General_Clarification,6,18.0
TCK-4000440,APP-1001916,Phone_IVR,Status_Inquiry_WhereIsMyAccount,7,18.0
TCK-4000441,APP-1001920,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4000442,APP-1001922,In_App_Chat,Status_Inquiry_WhereIsMyAccount,29,8.5
TCK-4000443,APP-1001923,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,26,12.0
TCK-4000444,APP-1001929,In_App_Chat,General_Clarification,42,8.5
TCK-4000445,APP-1001942,In_App_Chat,Status_Inquiry_WhereIsMyAccount,20,8.5
TCK-4000446,APP-1001943,Email_Helpdesk,Document_Upload_Failure,38,12.0
TCK-4000447,APP-1001949,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,35,12.0
TCK-4000448,APP-1001951,In_App_Chat,General_Clarification,11,8.5
TCK-4000449,APP-1001952,Phone_IVR,Status_Inquiry_WhereIsMyAccount,10,18.0
TCK-4000450,APP-1001955,Phone_IVR,Status_Inquiry_WhereIsMyAccount,39,18.0
TCK-4000451,APP-1001958,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4000452,APP-1001960,Phone_IVR,General_Clarification,24,18.0
TCK-4000453,APP-1001974,In_App_Chat,Status_Inquiry_WhereIsMyAccount,40,8.5
TCK-4000454,APP-1001980,In_App_Chat,Document_Upload_Failure,34,8.5
TCK-4000455,APP-1001984,In_App_Chat,Status_Inquiry_WhereIsMyAccount,28,8.5
TCK-4000456,APP-1001986,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,42,12.0
TCK-4000457,APP-1001987,Phone_IVR,Status_Inquiry_WhereIsMyAccount,26,18.0
TCK-4000458,APP-1001991,Phone_IVR,Status_Inquiry_WhereIsMyAccount,21,18.0
TCK-4000459,APP-1002002,Phone_IVR,Status_Inquiry_WhereIsMyAccount,11,18.0
TCK-4000460,APP-1002005,Phone_IVR,Status_Inquiry_WhereIsMyAccount,21,18.0
TCK-4000461,APP-1002008,In_App_Chat,Status_Inquiry_WhereIsMyAccount,23,8.5
TCK-4000462,APP-1002009,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4000463,APP-1002011,In_App_Chat,Status_Inquiry_WhereIsMyAccount,31,8.5
TCK-4000464,APP-1002024,In_App_Chat,Status_Inquiry_WhereIsMyAccount,8,8.5
TCK-4000465,APP-1002027,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,36,12.0
TCK-4000466,APP-1002028,In_App_Chat,Status_Inquiry_WhereIsMyAccount,21,8.5
TCK-4000467,APP-1002029,In_App_Chat,Status_Inquiry_WhereIsMyAccount,9,8.5
TCK-4000468,APP-1002038,Phone_IVR,Status_Inquiry_WhereIsMyAccount,11,18.0
TCK-4000469,APP-1002050,In_App_Chat,Status_Inquiry_WhereIsMyAccount,30,8.5
TCK-4000470,APP-1002052,In_App_Chat,Status_Inquiry_WhereIsMyAccount,11,8.5
TCK-4000471,APP-1002058,Phone_IVR,Status_Inquiry_WhereIsMyAccount,16,18.0
TCK-4000472,APP-1002066,In_App_Chat,General_Clarification,29,8.5
TCK-4000473,APP-1002068,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,41,12.0
TCK-4000474,APP-1002070,In_App_Chat,Status_Inquiry_WhereIsMyAccount,12,8.5
TCK-4000475,APP-1002074,In_App_Chat,Status_Inquiry_WhereIsMyAccount,34,8.5
TCK-4000476,APP-1002077,In_App_Chat,Status_Inquiry_WhereIsMyAccount,23,8.5
TCK-4000477,APP-1002078,In_App_Chat,Status_Inquiry_WhereIsMyAccount,15,8.5
TCK-4000478,APP-1002079,Phone_IVR,Status_Inquiry_WhereIsMyAccount,43,18.0
TCK-4000479,APP-1002085,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,43,12.0
TCK-4000480,APP-1002089,Phone_IVR,Status_Inquiry_WhereIsMyAccount,12,18.0
TCK-4000481,APP-1002092,Phone_IVR,Document_Upload_Failure,7,18.0
TCK-4000482,APP-1002093,In_App_Chat,Status_Inquiry_WhereIsMyAccount,5,8.5
TCK-4000483,APP-1002098,In_App_Chat,Status_Inquiry_WhereIsMyAccount,42,8.5
TCK-4000484,APP-1002101,In_App_Chat,Status_Inquiry_WhereIsMyAccount,9,8.5
TCK-4000485,APP-1002108,Phone_IVR,Status_Inquiry_WhereIsMyAccount,9,18.0
TCK-4000486,APP-1002109,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,22,12.0
TCK-4000487,APP-1002114,In_App_Chat,Status_Inquiry_WhereIsMyAccount,11,8.5
TCK-4000488,APP-1002119,In_App_Chat,Status_Inquiry_WhereIsMyAccount,34,8.5
TCK-4000489,APP-1002120,In_App_Chat,Status_Inquiry_WhereIsMyAccount,43,8.5
TCK-4000490,APP-1002121,In_App_Chat,Status_Inquiry_WhereIsMyAccount,25,8.5
TCK-4000491,APP-1002122,Phone_IVR,Status_Inquiry_WhereIsMyAccount,22,18.0
TCK-4000492,APP-1002129,In_App_Chat,Status_Inquiry_WhereIsMyAccount,10,8.5
TCK-4000493,APP-1002130,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4000494,APP-1002132,Phone_IVR,Status_Inquiry_WhereIsMyAccount,25,18.0
TCK-4000495,APP-1002135,In_App_Chat,Status_Inquiry_WhereIsMyAccount,15,8.5
TCK-4000496,APP-1002136,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4000497,APP-1002139,In_App_Chat,Status_Inquiry_WhereIsMyAccount,41,8.5
TCK-4000498,APP-1002144,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4000499,APP-1002149,Phone_IVR,Status_Inquiry_WhereIsMyAccount,17,18.0
TCK-4000500,APP-1002150,In_App_Chat,Status_Inquiry_WhereIsMyAccount,20,8.5
TCK-4000501,APP-1002158,In_App_Chat,General_Clarification,19,8.5
TCK-4000502,APP-1002162,Phone_IVR,Status_Inquiry_WhereIsMyAccount,36,18.0
TCK-4000503,APP-1002163,In_App_Chat,Status_Inquiry_WhereIsMyAccount,13,8.5
TCK-4000504,APP-1002166,Phone_IVR,Status_Inquiry_WhereIsMyAccount,34,18.0
TCK-4000505,APP-1002168,In_App_Chat,Status_Inquiry_WhereIsMyAccount,34,8.5
TCK-4000506,APP-1002171,In_App_Chat,Status_Inquiry_WhereIsMyAccount,6,8.5
TCK-4000507,APP-1002174,In_App_Chat,General_Clarification,40,8.5
TCK-4000508,APP-1002176,In_App_Chat,Document_Upload_Failure,44,8.5
TCK-4000509,APP-1002178,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4000510,APP-1002179,Phone_IVR,Status_Inquiry_WhereIsMyAccount,20,18.0
TCK-4000511,APP-1002188,In_App_Chat,Status_Inquiry_WhereIsMyAccount,35,8.5
TCK-4000512,APP-1002195,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4000513,APP-1002196,Phone_IVR,Status_Inquiry_WhereIsMyAccount,43,18.0
TCK-4000514,APP-1002198,Phone_IVR,Status_Inquiry_WhereIsMyAccount,34,18.0
TCK-4000515,APP-1002201,Phone_IVR,General_Clarification,39,18.0
TCK-4000516,APP-1002204,Phone_IVR,Status_Inquiry_WhereIsMyAccount,44,18.0
TCK-4000517,APP-1002205,In_App_Chat,Status_Inquiry_WhereIsMyAccount,42,8.5
TCK-4000518,APP-1002206,In_App_Chat,Status_Inquiry_WhereIsMyAccount,18,8.5
TCK-4000519,APP-1002215,In_App_Chat,Status_Inquiry_WhereIsMyAccount,41,8.5
TCK-4000520,APP-1002228,In_App_Chat,Status_Inquiry_WhereIsMyAccount,14,8.5
TCK-4000521,APP-1002231,In_App_Chat,Status_Inquiry_WhereIsMyAccount,30,8.5
TCK-4000522,APP-1002235,Phone_IVR,Document_Upload_Failure,16,18.0
TCK-4000523,APP-1002237,In_App_Chat,Status_Inquiry_WhereIsMyAccount,10,8.5
TCK-4000524,APP-1002239,Phone_IVR,Status_Inquiry_WhereIsMyAccount,5,18.0
TCK-4000525,APP-1002241,Phone_IVR,Document_Upload_Failure,42,18.0
TCK-4000526,APP-1002246,In_App_Chat,Status_Inquiry_WhereIsMyAccount,5,8.5
TCK-4000527,APP-1002247,In_App_Chat,General_Clarification,22,8.5
TCK-4000528,APP-1002249,Phone_IVR,General_Clarification,41,18.0
TCK-4000529,APP-1002252,In_App_Chat,Status_Inquiry_WhereIsMyAccount,29,8.5
TCK-4000530,APP-1002253,In_App_Chat,Status_Inquiry_WhereIsMyAccount,13,8.5
TCK-4000531,APP-1002256,In_App_Chat,Status_Inquiry_WhereIsMyAccount,25,8.5
TCK-4000532,APP-1002257,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,38,12.0
TCK-4000533,APP-1002259,In_App_Chat,General_Clarification,7,8.5
TCK-4000534,APP-1002268,Phone_IVR,Status_Inquiry_WhereIsMyAccount,10,18.0
TCK-4000535,APP-1002271,In_App_Chat,Status_Inquiry_WhereIsMyAccount,44,8.5
TCK-4000536,APP-1002272,Email_Helpdesk,Document_Upload_Failure,14,12.0
TCK-4000537,APP-1002273,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4000538,APP-1002279,Phone_IVR,General_Clarification,27,18.0
TCK-4000539,APP-1002281,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4000540,APP-1002283,Phone_IVR,Status_Inquiry_WhereIsMyAccount,26,18.0
TCK-4000541,APP-1002286,In_App_Chat,Status_Inquiry_WhereIsMyAccount,27,8.5
TCK-4000542,APP-1002290,In_App_Chat,Status_Inquiry_WhereIsMyAccount,17,8.5
TCK-4000543,APP-1002291,Email_Helpdesk,Document_Upload_Failure,15,12.0
TCK-4000544,APP-1002307,In_App_Chat,Status_Inquiry_WhereIsMyAccount,36,8.5
TCK-4000545,APP-1002314,In_App_Chat,Status_Inquiry_WhereIsMyAccount,36,8.5
TCK-4000546,APP-1002337,In_App_Chat,General_Clarification,10,8.5
TCK-4000547,APP-1002339,Phone_IVR,Status_Inquiry_WhereIsMyAccount,16,18.0
TCK-4000548,APP-1002343,In_App_Chat,Status_Inquiry_WhereIsMyAccount,33,8.5
TCK-4000549,APP-1002344,Phone_IVR,General_Clarification,25,18.0
TCK-4000550,APP-1002348,Email_Helpdesk,Document_Upload_Failure,44,12.0
TCK-4000551,APP-1002354,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4000552,APP-1002357,In_App_Chat,Document_Upload_Failure,9,8.5
TCK-4000553,APP-1002367,Phone_IVR,Document_Upload_Failure,38,18.0
TCK-4000554,APP-1002372,In_App_Chat,Status_Inquiry_WhereIsMyAccount,15,8.5
TCK-4000555,APP-1002374,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,8,12.0
TCK-4000556,APP-1002377,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,12,12.0
TCK-4000557,APP-1002388,In_App_Chat,Status_Inquiry_WhereIsMyAccount,27,8.5
TCK-4000558,APP-1002394,In_App_Chat,Status_Inquiry_WhereIsMyAccount,22,8.5
TCK-4000559,APP-1002401,In_App_Chat,General_Clarification,14,8.5
TCK-4000560,APP-1002405,In_App_Chat,Status_Inquiry_WhereIsMyAccount,43,8.5
TCK-4000561,APP-1002406,Phone_IVR,Status_Inquiry_WhereIsMyAccount,12,18.0
TCK-4000562,APP-1002414,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,18,12.0
TCK-4000563,APP-1002431,In_App_Chat,Status_Inquiry_WhereIsMyAccount,41,8.5
TCK-4000564,APP-1002433,Phone_IVR,Status_Inquiry_WhereIsMyAccount,44,18.0
TCK-4000565,APP-1002440,In_App_Chat,General_Clarification,16,8.5
TCK-4000566,APP-1002441,In_App_Chat,General_Clarification,42,8.5
TCK-4000567,APP-1002442,Phone_IVR,Status_Inquiry_WhereIsMyAccount,26,18.0
TCK-4000568,APP-1002453,Phone_IVR,Status_Inquiry_WhereIsMyAccount,17,18.0
TCK-4000569,APP-1002455,Phone_IVR,Status_Inquiry_WhereIsMyAccount,12,18.0
TCK-4000570,APP-1002459,Phone_IVR,Status_Inquiry_WhereIsMyAccount,20,18.0
TCK-4000571,APP-1002467,In_App_Chat,Status_Inquiry_WhereIsMyAccount,39,8.5
TCK-4000572,APP-1002475,In_App_Chat,Document_Upload_Failure,41,8.5
TCK-4000573,APP-1002484,Phone_IVR,Status_Inquiry_WhereIsMyAccount,27,18.0
TCK-4000574,APP-1002486,Phone_IVR,Status_Inquiry_WhereIsMyAccount,21,18.0
TCK-4000575,APP-1002487,In_App_Chat,Status_Inquiry_WhereIsMyAccount,11,8.5
TCK-4000576,APP-1002494,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,44,12.0
TCK-4000577,APP-1002500,In_App_Chat,Status_Inquiry_WhereIsMyAccount,33,8.5
TCK-4000578,APP-1002503,Phone_IVR,Status_Inquiry_WhereIsMyAccount,44,18.0
TCK-4000579,APP-1002506,In_App_Chat,Status_Inquiry_WhereIsMyAccount,8,8.5
TCK-4000580,APP-1002510,Phone_IVR,Status_Inquiry_WhereIsMyAccount,18,18.0
TCK-4000581,APP-1002511,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,38,12.0
TCK-4000582,APP-1002512,Phone_IVR,General_Clarification,14,18.0
TCK-4000583,APP-1002534,In_App_Chat,Document_Upload_Failure,26,8.5
TCK-4000584,APP-1002546,In_App_Chat,Status_Inquiry_WhereIsMyAccount,31,8.5
TCK-4000585,APP-1002551,Phone_IVR,Status_Inquiry_WhereIsMyAccount,15,18.0
TCK-4000586,APP-1002552,Phone_IVR,Document_Upload_Failure,21,18.0
TCK-4000587,APP-1002554,In_App_Chat,Status_Inquiry_WhereIsMyAccount,5,8.5
TCK-4000588,APP-1002558,Phone_IVR,Status_Inquiry_WhereIsMyAccount,13,18.0
TCK-4000589,APP-1002563,In_App_Chat,General_Clarification,17,8.5
TCK-4000590,APP-1002568,In_App_Chat,Status_Inquiry_WhereIsMyAccount,19,8.5
