review_id,application_id,queue_name,analyst_id,duration_minutes,decision
REV-3000335,APP-1000790,L1_Document_Exception,ANL-162,997.2,REQUEST_REWORK
REV-3000336,APP-1000799,L1_Document_Exception,ANL-216,377.4,APPROVE
REV-3000337,APP-1000807,L2_AML_Sanctions,ANL-233,542.4,APPROVE
REV-3000338,APP-1000811,L1_Document_Exception,ANL-166,426.6,APPROVE
REV-3000339,APP-1000815,L1_Document_Exception,ANL-224,1547.4,APPROVE
REV-3000340,APP-1000817,L1_Document_Exception,ANL-131,990.6,REQUEST_REWORK
REV-3000341,APP-1000820,L1_Document_Exception,ANL-108,646.8,APPROVE
REV-3000342,APP-1000822,L1_Document_Exception,ANL-123,818.4,REQUEST_REWORK
REV-3000343,APP-1000823,L1_Document_Exception,ANL-165,1005.6,APPROVE
REV-3000344,APP-1000824,L1_Document_Exception,ANL-232,1668.0,APPROVE
REV-3000345,APP-1000825,L1_Document_Exception,ANL-248,1482.6,APPROVE
REV-3000346,APP-1000828,L2_AML_Sanctions,ANL-227,617.4,REQUEST_REWORK
REV-3000347,APP-1000836,L1_Document_Exception,ANL-164,387.0,APPROVE
REV-3000348,APP-1000838,L2_AML_Sanctions,ANL-101,1153.2,APPROVE
REV-3000349,APP-1000839,L1_Document_Exception,ANL-222,442.8,APPROVE
REV-3000350,APP-1000844,L2_AML_Sanctions,ANL-184,966.0,REJECT
REV-3000351,APP-1000847,L1_Document_Exception,ANL-222,497.4,REQUEST_REWORK
REV-3000352,APP-1000848,L2_AML_Sanctions,ANL-223,527.4,APPROVE
REV-3000353,APP-1000853,L1_Document_Exception,ANL-155,518.4,APPROVE
REV-3000354,APP-1000855,L2_AML_Sanctions,ANL-101,770.4,REQUEST_REWORK
REV-3000355,APP-1000857,L1_Document_Exception,ANL-192,1292.4,APPROVE
REV-3000356,APP-1000860,L2_AML_Sanctions,ANL-127,526.8,APPROVE
REV-3000357,APP-1000861,L1_Document_Exception,ANL-244,1098.0,APPROVE
REV-3000358,APP-1000863,L2_AML_Sanctions,ANL-102,981.0,REJECT
REV-3000359,APP-1000866,L1_Document_Exception,ANL-143,861.0,APPROVE
REV-3000360,APP-1000868,L2_AML_Sanctions,ANL-183,339.6,REQUEST_REWORK
REV-3000361,APP-1000869,L1_Document_Exception,ANL-166,1148.4,APPROVE
REV-3000362,APP-1000871,L1_Document_Exception,ANL-145,1958.4,APPROVE
REV-3000363,APP-1000875,L1_Document_Exception,ANL-118,410.4,APPROVE
REV-3000364,APP-1000876,L1_Document_Exception,ANL-155,944.4,APPROVE
REV-3000365,APP-1000877,L2_AML_Sanctions,ANL-204,781.2,REJECT
REV-3000366,APP-1000881,L2_AML_Sanctions,ANL-214,525.6,APPROVE
REV-3000367,APP-1000883,L2_AML_Sanctions,ANL-171,537.6,APPROVE
REV-3000368,APP-1000885,L2_AML_Sanctions,ANL-106,306.0,APPROVE
REV-3000369,APP-1000886,L2_AML_Sanctions,ANL-205,687.6,REQUEST_REWORK
REV-3000370,APP-1000887,L1_Document_Exception,ANL-139,560.4,APPROVE
REV-3000371,APP-1000888,L1_Document_Exception,ANL-235,371.4,APPROVE
REV-3000372,APP-1000892,L1_Document_Exception,ANL-244,711.0,APPROVE
REV-3000373,APP-1000893,L1_Document_Exception,ANL-180,319.8,REQUEST_REWORK
REV-3000374,APP-1000896,L2_AML_Sanctions,ANL-199,613.2,APPROVE
REV-3000375,APP-1000897,L1_Document_Exception,ANL-206,931.8,APPROVE
REV-3000376,APP-1000899,L2_AML_Sanctions,ANL-124,837.0,APPROVE
REV-3000377,APP-1000903,L2_AML_Sanctions,ANL-123,1031.4,APPROVE
REV-3000378,APP-1000904,L1_Document_Exception,ANL-243,417.6,REQUEST_REWORK
REV-3000379,APP-1000907,L2_AML_Sanctions,ANL-145,752.4,REQUEST_REWORK
REV-3000380,APP-1000910,L2_AML_Sanctions,ANL-118,1252.2,APPROVE
REV-3000381,APP-1000913,L2_AML_Sanctions,ANL-195,590.4,APPROVE
REV-3000382,APP-1000923,L1_Document_Exception,ANL-136,559.8,APPROVE
REV-3000383,APP-1000924,L1_Document_Exception,ANL-181,782.4,APPROVE
REV-3000384,APP-1000926,L2_AML_Sanctions,ANL-180,825.0,APPROVE
REV-3000385,APP-1000931,L2_AML_Sanctions,ANL-122,519.6,APPROVE
REV-3000386,APP-1000932,L1_Document_Exception,ANL-230,795.6,REQUEST_REWORK
REV-3000387,APP-1000933,L1_Document_Exception,ANL-134,1116.6,APPROVE
REV-3000388,APP-1000936,L1_Document_Exception,ANL-174,886.2,REQUEST_REWORK
REV-3000389,APP-1000937,L2_AML_Sanctions,ANL-139,520.8,APPROVE
REV-3000390,APP-1000938,L1_Document_Exception,ANL-177,663.0,REQUEST_REWORK
REV-3000391,APP-1000939,L1_Document_Exception,ANL-177,647.4,APPROVE
REV-3000392,APP-1000941,L1_Document_Exception,ANL-149,670.8,APPROVE
REV-3000393,APP-1000942,L2_AML_Sanctions,ANL-173,907.2,APPROVE
REV-3000394,APP-1000948,L1_Document_Exception,ANL-238,378.0,APPROVE
REV-3000395,APP-1000949,L1_Document_Exception,ANL-148,646.8,APPROVE
REV-3000396,APP-1000951,L2_AML_Sanctions,ANL-154,1089.6,REJECT
REV-3000397,APP-1000953,L1_Document_Exception,ANL-119,466.8,APPROVE
REV-3000398,APP-1000956,L1_Document_Exception,ANL-161,565.8,APPROVE
REV-3000399,APP-1000957,L2_AML_Sanctions,ANL-127,1127.4,REQUEST_REWORK
REV-3000400,APP-1000960,L2_AML_Sanctions,ANL-178,427.8,REJECT
REV-3000401,APP-1000962,L1_Document_Exception,ANL-236,417.6,APPROVE
REV-3000402,APP-1000965,L1_Document_Exception,ANL-168,907.8,REQUEST_REWORK
REV-3000403,APP-1000968,L1_Document_Exception,ANL-147,656.4,APPROVE
REV-3000404,APP-1000969,L1_Document_Exception,ANL-234,344.4,APPROVE
REV-3000405,APP-1000970,L1_Document_Exception,ANL-139,1135.8,APPROVE
REV-3000406,APP-1000972,L1_Document_Exception,ANL-138,1002.6,APPROVE
REV-3000407,APP-1000976,L1_Document_Exception,ANL-190,876.6,REQUEST_REWORK
REV-3000408,APP-1000977,L1_Document_Exception,ANL-155,748.2,APPROVE
REV-3000409,APP-1000987,L1_Document_Exception,ANL-159,739.8,APPROVE
REV-3000410,APP-1000988,L1_Document_Exception,ANL-195,313.2,APPROVE
REV-3000411,APP-1000992,L1_Document_Exception,ANL-214,1164.6,APPROVE
REV-3000412,APP-1000996,L1_Document_Exception,ANL-182,429.0,APPROVE
REV-3000413,APP-1000997,L1_Document_Exception,ANL-209,707.4,APPROVE
REV-3000414,APP-1000999,L2_AML_Sanctions,ANL-201,715.8,REJECT
REV-3000415,APP-1001000,L1_Document_Exception,ANL-224,1135.2,APPROVE
REV-3000416,APP-1001002,L1_Document_Exception,ANL-216,586.2,APPROVE
REV-3000417,APP-1001004,L2_AML_Sanctions,ANL-194,459.6,REQUEST_REWORK
REV-3000418,APP-1001005,L1_Document_Exception,ANL-117,684.0,REQUEST_REWORK
REV-3000419,APP-1001010,L1_Document_Exception,ANL-182,1208.4,APPROVE
REV-3000420,APP-1001011,L2_AML_Sanctions,ANL-135,685.8,APPROVE
REV-3000421,APP-1001012,L1_Document_Exception,ANL-102,321.6,APPROVE
REV-3000422,APP-1001019,L1_Document_Exception,ANL-164,1214.4,APPROVE
REV-3000423,APP-1001022,L2_AML_Sanctions,ANL-205,567.6,APPROVE
REV-3000424,APP-1001027,L1_Document_Exception,ANL-132,1544.4,REQUEST_REWORK
REV-3000425,APP-1001029,L1_Document_Exception,ANL-184,950.4,APPROVE
REV-3000426,APP-1001030,L1_Document_Exception,ANL-156,478.8,APPROVE
REV-3000427,APP-1001032,L1_Document_Exception,ANL-105,787.2,APPROVE
REV-3000428,APP-1001036,L1_Document_Exception,ANL-172,594.6,APPROVE
REV-3000429,APP-1001037,L1_Document_Exception,ANL-147,321.0,REJECT
REV-3000430,APP-1001038,L1_Document_Exception,ANL-224,885.0,REQUEST_REWORK
REV-3000431,APP-1001039,L1_Document_Exception,ANL-141,1060.8,APPROVE
REV-3000432,APP-1001040,L1_Document_Exception,ANL-170,297.6,APPROVE
REV-3000433,APP-1001044,L2_AML_Sanctions,ANL-126,973.8,APPROVE
REV-3000434,APP-1001047,L2_AML_Sanctions,ANL-122,837.6,APPROVE
REV-3000435,APP-1001048,L2_AML_Sanctions,ANL-245,403.2,APPROVE
REV-3000436,APP-1001050,L2_AML_Sanctions,ANL-114,648.0,REQUEST_REWORK
REV-3000437,APP-1001051,L1_Document_Exception,ANL-116,1363.8,APPROVE
REV-3000438,APP-1001052,L1_Document_Exception,ANL-196,664.2,APPROVE
REV-3000439,APP-1001054,L1_Document_Exception,ANL-160,534.0,APPROVE
REV-3000440,APP-1001057,L1_Document_Exception,ANL-162,783.0,APPROVE
REV-3000441,APP-1001059,L1_Document_Exception,ANL-236,440.4,REQUEST_REWORK
REV-3000442,APP-1001062,L2_AML_Sanctions,ANL-185,405.0,APPROVE
REV-3000443,APP-1001063,L2_AML_Sanctions,ANL-183,628.2,REQUEST_REWORK
REV-3000444,APP-1001065,L1_Document_Exception,ANL-246,693.0,REQUEST_REWORK
REV-3000445,APP-1001066,L1_Document_Exception,ANL-129,694.2,REQUEST_REWORK
REV-3000446,APP-1001067,L1_Document_Exception,ANL-237,558.0,APPROVE
REV-3000447,APP-1001070,L2_AML_Sanctions,ANL-125,575.4,APPROVE
REV-3000448,APP-1001071,L1_Document_Exception,ANL-201,748.2,REQUEST_REWORK
REV-3000449,APP-1001077,L2_AML_Sanctions,ANL-158,844.8,APPROVE
REV-3000450,APP-1001079,L1_Document_Exception,ANL-117,555.6,APPROVE
REV-3000451,APP-1001081,L1_Document_Exception,ANL-116,866.4,APPROVE
REV-3000452,APP-1001084,L1_Document_Exception,ANL-107,975.6,REQUEST_REWORK
REV-3000453,APP-1001085,L1_Document_Exception,ANL-213,695.4,APPROVE
REV-3000454,APP-1001089,L1_Document_Exception,ANL-240,1126.2,APPROVE
REV-3000455,APP-1001090,L2_AML_Sanctions,ANL-179,302.4,REJECT
REV-3000456,APP-1001096,L1_Document_Exception,ANL-217,789.0,REQUEST_REWORK
REV-3000457,APP-1001097,L2_AML_Sanctions,ANL-231,1092.6,APPROVE
REV-3000458,APP-1001098,L1_Document_Exception,ANL-143,557.4,REQUEST_REWORK
REV-3000459,APP-1001100,L1_Document_Exception,ANL-244,522.6,APPROVE
REV-3000460,APP-1001101,L1_Document_Exception,ANL-243,991.8,APPROVE
REV-3000461,APP-1001109,L1_Document_Exception,ANL-162,1245.0,REQUEST_REWORK
REV-3000462,APP-1001113,L1_Document_Exception,ANL-184,311.4,APPROVE
REV-3000463,APP-1001116,L1_Document_Exception,ANL-133,469.2,REQUEST_REWORK
REV-3000464,APP-1001117,L2_AML_Sanctions,ANL-159,791.4,REQUEST_REWORK
REV-3000465,APP-1001121,L1_Document_Exception,ANL-226,453.0,REQUEST_REWORK
REV-3000466,APP-1001122,L1_Document_Exception,ANL-236,1005.0,APPROVE
REV-3000467,APP-1001123,L2_AML_Sanctions,ANL-132,421.2,REJECT
REV-3000468,APP-1001126,L1_Document_Exception,ANL-161,477.0,APPROVE
REV-3000469,APP-1001129,L1_Document_Exception,ANL-207,600.6,APPROVE
REV-3000470,APP-1001131,L1_Document_Exception,ANL-160,999.0,APPROVE
REV-3000471,APP-1001132,L2_AML_Sanctions,ANL-120,495.6,APPROVE
REV-3000472,APP-1001134,L2_AML_Sanctions,ANL-211,1107.6,APPROVE
REV-3000473,APP-1001139,L1_Document_Exception,ANL-105,609.0,REQUEST_REWORK
REV-3000474,APP-1001140,L2_AML_Sanctions,ANL-181,1119.0,APPROVE
REV-3000475,APP-1001143,L1_Document_Exception,ANL-102,489.0,REQUEST_REWORK
REV-3000476,APP-1001145,L1_Document_Exception,ANL-244,400.2,APPROVE
REV-3000477,APP-1001152,L1_Document_Exception,ANL-132,903.0,REQUEST_REWORK
REV-3000478,APP-1001154,L2_AML_Sanctions,ANL-126,1383.6,APPROVE
REV-3000479,APP-1001160,L1_Document_Exception,ANL-123,820.8,APPROVE
REV-3000480,APP-1001161,L1_Document_Exception,ANL-238,381.0,REJECT
REV-3000481,APP-1001162,L1_Document_Exception,ANL-132,378.6,APPROVE
REV-3000482,APP-1001163,L1_Document_Exception,ANL-205,523.2,REQUEST_REWORK
REV-3000483,APP-1001165,L1_Document_Exception,ANL-153,496.8,APPROVE
REV-3000484,APP-1001166,L2_AML_Sanctions,ANL-147,954.6,APPROVE
REV-3000485,APP-1001168,L1_Document_Exception,ANL-197,754.2,REQUEST_REWORK
REV-3000486,APP-1001170,L1_Document_Exception,ANL-180,640.2,APPROVE
REV-3000487,APP-1001172,L2_AML_Sanctions,ANL-169,408.0,APPROVE
REV-3000488,APP-1001173,L1_Document_Exception,ANL-179,665.4,APPROVE
REV-3000489,APP-1001175,L1_Document_Exception,ANL-116,564.0,APPROVE
REV-3000490,APP-1001180,L1_Document_Exception,ANL-218,925.2,APPROVE
REV-3000491,APP-1001181,L1_Document_Exception,ANL-236,507.6,APPROVE
REV-3000492,APP-1001182,L1_Document_Exception,ANL-136,409.2,APPROVE
REV-3000493,APP-1001185,L1_Document_Exception,ANL-208,899.4,REQUEST_REWORK
REV-3000494,APP-1001186,L1_Document_Exception,ANL-151,1034.4,REQUEST_REWORK
REV-3000495,APP-1001187,L1_Document_Exception,ANL-111,680.4,APPROVE
REV-3000496,APP-1001188,L2_AML_Sanctions,ANL-235,356.4,APPROVE
REV-3000497,APP-1001190,L1_Document_Exception,ANL-158,819.0,APPROVE
REV-3000498,APP-1001191,L1_Document_Exception,ANL-244,639.0,APPROVE
REV-3000499,APP-1001192,L2_AML_Sanctions,ANL-212,1154.4,APPROVE
REV-3000500,APP-1001195,L1_Document_Exception,ANL-169,474.0,REQUEST_REWORK
REV-3000501,APP-1001196,L1_Document_Exception,ANL-188,754.8,APPROVE
REV-3000502,APP-1001201,L1_Document_Exception,ANL-164,858.0,APPROVE
REV-3000503,APP-1001202,L2_AML_Sanctions,ANL-104,560.4,APPROVE
REV-3000504,APP-1001208,L1_Document_Exception,ANL-131,942.6,APPROVE
REV-3000505,APP-1001211,L2_AML_Sanctions,ANL-186,432.6,APPROVE
REV-3000506,APP-1001214,L1_Document_Exception,ANL-213,579.0,REQUEST_REWORK
REV-3000507,APP-1001216,L1_Document_Exception,ANL-168,628.8,APPROVE
REV-3000508,APP-1001218,L1_Document_Exception,ANL-222,427.8,APPROVE
REV-3000509,APP-1001221,L1_Document_Exception,ANL-168,1197.0,APPROVE
REV-3000510,APP-1001222,L1_Document_Exception,ANL-235,862.8,APPROVE
REV-3000511,APP-1001223,L2_AML_Sanctions,ANL-118,714.6,REJECT
REV-3000512,APP-1001226,L1_Document_Exception,ANL-160,742.8,REQUEST_REWORK
REV-3000513,APP-1001229,L1_Document_Exception,ANL-176,564.6,APPROVE
REV-3000514,APP-1001231,L2_AML_Sanctions,ANL-104,436.8,APPROVE
REV-3000515,APP-1001234,L2_AML_Sanctions,ANL-111,1059.6,REQUEST_REWORK
REV-3000516,APP-1001235,L1_Document_Exception,ANL-124,642.6,APPROVE
REV-3000517,APP-1001239,L1_Document_Exception,ANL-246,1357.2,APPROVE
REV-3000518,APP-1001240,L1_Document_Exception,ANL-114,609.6,APPROVE
REV-3000519,APP-1001241,L2_AML_Sanctions,ANL-143,748.8,REQUEST_REWORK
REV-3000520,APP-1001245,L1_Document_Exception,ANL-194,1031.4,APPROVE
REV-3000521,APP-1001246,L1_Document_Exception,ANL-212,1493.4,APPROVE
REV-3000522,APP-1001247,L1_Document_Exception,ANL-240,742.2,REQUEST_REWORK
REV-3000523,APP-1001251,L1_Document_Exception,ANL-128,621.0,REQUEST_REWORK
REV-3000524,APP-1001252,L1_Document_Exception,ANL-239,963.0,REJECT
REV-3000525,APP-1001254,L1_Document_Exception,ANL-232,588.6,REQUEST_REWORK
REV-3000526,APP-1001255,L2_AML_Sanctions,ANL-224,726.0,APPROVE
REV-3000527,APP-1001256,L1_Document_Exception,ANL-196,858.6,APPROVE
REV-3000528,APP-1001259,L1_Document_Exception,ANL-220,1720.2,REQUEST_REWORK
REV-3000529,APP-1001261,L1_Document_Exception,ANL-213,1740.6,APPROVE
REV-3000530,APP-1001263,L1_Document_Exception,ANL-172,574.2,APPROVE
REV-3000531,APP-1001264,L1_Document_Exception,ANL-144,1382.4,APPROVE
REV-3000532,APP-1001267,L2_AML_Sanctions,ANL-147,970.8,APPROVE
REV-3000533,APP-1001270,L1_Document_Exception,ANL-128,1185.6,APPROVE
REV-3000534,APP-1001273,L1_Document_Exception,ANL-111,499.2,APPROVE
REV-3000535,APP-1001276,L1_Document_Exception,ANL-208,1049.4,APPROVE
REV-3000536,APP-1001277,L1_Document_Exception,ANL-177,1117.2,APPROVE
REV-3000537,APP-1001279,L1_Document_Exception,ANL-150,505.2,APPROVE
REV-3000538,APP-1001281,L1_Document_Exception,ANL-168,906.6,APPROVE
REV-3000539,APP-1001283,L1_Document_Exception,ANL-124,572.4,REQUEST_REWORK
REV-3000540,APP-1001284,L2_AML_Sanctions,ANL-219,704.4,APPROVE
REV-3000541,APP-1001286,L1_Document_Exception,ANL-228,661.8,REQUEST_REWORK
REV-3000542,APP-1001287,L2_AML_Sanctions,ANL-223,859.2,APPROVE
REV-3000543,APP-1001289,L1_Document_Exception,ANL-163,637.2,APPROVE
REV-3000544,APP-1001290,L1_Document_Exception,ANL-124,425.4,APPROVE
REV-3000545,APP-1001296,L1_Document_Exception,ANL-238,636.6,APPROVE
REV-3000546,APP-1001300,L1_Document_Exception,ANL-182,648.6,REQUEST_REWORK
REV-3000547,APP-1001304,L1_Document_Exception,ANL-101,916.8,APPROVE
REV-3000548,APP-1001308,L1_Document_Exception,ANL-179,1536.6,APPROVE
REV-3000549,APP-1001310,L2_AML_Sanctions,ANL-104,835.2,REQUEST_REWORK
REV-3000550,APP-1001311,L1_Document_Exception,ANL-133,622.8,APPROVE
REV-3000551,APP-1001315,L1_Document_Exception,ANL-208,678.6,REQUEST_REWORK
REV-3000552,APP-1001320,L1_Document_Exception,ANL-189,1626.0,APPROVE
REV-3000553,APP-1001321,L2_AML_Sanctions,ANL-147,1079.4,REQUEST_REWORK
REV-3000554,APP-1001324,L1_Document_Exception,ANL-125,1291.8,APPROVE
REV-3000555,APP-1001326,L1_Document_Exception,ANL-107,842.4,REQUEST_REWORK
REV-3000556,APP-1001327,L1_Document_Exception,ANL-107,563.4,REJECT
REV-3000557,APP-1001328,L1_Document_Exception,ANL-230,877.8,APPROVE
REV-3000558,APP-1001332,L2_AML_Sanctions,ANL-170,967.8,APPROVE
REV-3000559,APP-1001333,L1_Document_Exception,ANL-224,199.8,APPROVE
REV-3000560,APP-1001334,L2_AML_Sanctions,ANL-200,723.6,APPROVE
REV-3000561,APP-1001336,L2_AML_Sanctions,ANL-236,558.0,APPROVE
REV-3000562,APP-1001342,L1_Document_Exception,ANL-203,775.8,APPROVE
REV-3000563,APP-1001343,L1_Document_Exception,ANL-104,616.2,APPROVE
REV-3000564,APP-1001344,L1_Document_Exception,ANL-210,566.4,REQUEST_REWORK
REV-3000565,APP-1001345,L2_AML_Sanctions,ANL-171,1000.2,APPROVE
REV-3000566,APP-1001346,L1_Document_Exception,ANL-123,378.6,APPROVE
REV-3000567,APP-1001354,L2_AML_Sanctions,ANL-205,834.6,REJECT
REV-3000568,APP-1001355,L2_AML_Sanctions,ANL-151,913.8,APPROVE
REV-3000569,APP-1001356,L1_Document_Exception,ANL-110,579.0,APPROVE
REV-3000570,APP-1001358,L1_Document_Exception,ANL-206,826.8,APPROVE
REV-3000571,APP-1001359,L1_Document_Exception,ANL-157,376.8,APPROVE
REV-3000572,APP-1001362,L1_Document_Exception,ANL-220,1041.0,APPROVE
REV-3000573,APP-1001363,L2_AML_Sanctions,ANL-208,451.8,APPROVE
REV-3000574,APP-1001364,L2_AML_Sanctions,ANL-131,542.4,REJECT
REV-3000575,APP-1001366,L1_Document_Exception,ANL-117,859.8,APPROVE
REV-3000576,APP-1001367,L2_AML_Sanctions,ANL-104,336.6,REJECT
REV-3000577,APP-1001369,L1_Document_Exception,ANL-238,813.6,REQUEST_REWORK
REV-3000578,APP-1001377,L1_Document_Exception,ANL-171,699.0,APPROVE
REV-3000579,APP-1001378,L1_Document_Exception,ANL-232,365.4,APPROVE
REV-3000580,APP-1001382,L1_Document_Exception,ANL-111,621.6,APPROVE
REV-3000581,APP-1001384,L1_Document_Exception,ANL-137,407.4,APPROVE
REV-3000582,APP-1001387,L1_Document_Exception,ANL-190,724.8,APPROVE
REV-3000583,APP-1001388,L1_Document_Exception,ANL-156,939.0,REQUEST_REWORK
REV-3000584,APP-1001390,L1_Document_Exception,ANL-119,1131.6,REQUEST_REWORK
REV-3000585,APP-1001392,L1_Document_Exception,ANL-238,630.6,REQUEST_REWORK
REV-3000586,APP-1001396,L2_AML_Sanctions,ANL-199,609.0,APPROVE
REV-3000587,APP-1001400,L1_Document_Exception,ANL-177,679.8,APPROVE
REV-3000588,APP-1001402,L1_Document_Exception,ANL-123,714.0,APPROVE
REV-3000589,APP-1001410,L2_AML_Sanctions,ANL-139,614.4,APPROVE
REV-3000590,APP-1001416,L2_AML_Sanctions,ANL-230,630.0,APPROVE
REV-3000591,APP-1001419,L1_Document_Exception,ANL-147,498.0,APPROVE
REV-3000592,APP-1001420,L1_Document_Exception,ANL-107,1047.0,APPROVE
REV-3000593,APP-1001422,L1_Document_Exception,ANL-105,805.8,REQUEST_REWORK
REV-3000594,APP-1001428,L2_AML_Sanctions,ANL-203,784.2,APPROVE
REV-3000595,APP-1001429,L1_Document_Exception,ANL-119,589.8,APPROVE
REV-3000596,APP-1001430,L1_Document_Exception,ANL-114,324.0,APPROVE
REV-3000597,APP-1001434,L1_Document_Exception,ANL-210,790.2,APPROVE
REV-3000598,APP-1001438,L2_AML_Sanctions,ANL-218,297.6,REJECT
REV-3000599,APP-1001441,L1_Document_Exception,ANL-219,965.4,APPROVE
REV-3000600,APP-1001442,L1_Document_Exception,ANL-243,798.0,APPROVE
REV-3000601,APP-1001445,L1_Document_Exception,ANL-141,777.6,APPROVE
REV-3000602,APP-1001448,L2_AML_Sanctions,ANL-231,1206.6,APPROVE
REV-3000603,APP-1001449,L2_AML_Sanctions,ANL-128,597.0,APPROVE
REV-3000604,APP-1001450,L1_Document_Exception,ANL-113,707.4,APPROVE
REV-3000605,APP-1001451,L1_Document_Exception,ANL-223,647.4,REQUEST_REWORK
REV-3000606,APP-1001453,L2_AML_Sanctions,ANL-104,732.6,APPROVE
REV-3000607,APP-1001454,L1_Document_Exception,ANL-168,798.6,APPROVE
REV-3000608,APP-1001456,L1_Document_Exception,ANL-107,270.0,REQUEST_REWORK
REV-3000609,APP-1001457,L1_Document_Exception,ANL-116,550.2,APPROVE
REV-3000610,APP-1001458,L2_AML_Sanctions,ANL-179,971.4,REJECT
REV-3000611,APP-1001461,L1_Document_Exception,ANL-224,427.8,APPROVE
REV-3000612,APP-1001462,L1_Document_Exception,ANL-146,886.8,REQUEST_REWORK
REV-3000613,APP-1001465,L1_Document_Exception,ANL-163,443.4,REQUEST_REWORK
REV-3000614,APP-1001470,L2_AML_Sanctions,ANL-183,450.0,APPROVE
REV-3000615,APP-1001471,L2_AML_Sanctions,ANL-164,370.2,REQUEST_REWORK
REV-3000616,APP-1001472,L1_Document_Exception,ANL-126,433.8,REQUEST_REWORK
REV-3000617,APP-1001473,L1_Document_Exception,ANL-132,388.8,APPROVE
REV-3000618,APP-1001474,L1_Document_Exception,ANL-131,517.2,REQUEST_REWORK
REV-3000619,APP-1001477,L2_AML_Sanctions,ANL-195,681.0,APPROVE
REV-3000620,APP-1001478,L2_AML_Sanctions,ANL-237,623.4,REJECT
REV-3000621,APP-1001481,L1_Document_Exception,ANL-190,529.2,APPROVE
REV-3000622,APP-1001484,L1_Document_Exception,ANL-177,795.6,REQUEST_REWORK
REV-3000623,APP-1001487,L2_AML_Sanctions,ANL-232,552.6,APPROVE
REV-3000624,APP-1001489,L1_Document_Exception,ANL-172,664.2,APPROVE
REV-3000625,APP-1001492,L1_Document_Exception,ANL-112,520.8,APPROVE
REV-3000626,APP-1001495,L1_Document_Exception,ANL-150,376.2,APPROVE
REV-3000627,APP-1001497,L1_Document_Exception,ANL-135,705.6,APPROVE
REV-3000628,APP-1001499,L2_AML_Sanctions,ANL-123,475.2,APPROVE
REV-3000629,APP-1001501,L1_Document_Exception,ANL-150,581.4,REJECT
REV-3000630,APP-1001502,L1_Document_Exception,ANL-219,535.2,APPROVE
REV-3000631,APP-1001505,L2_AML_Sanctions,ANL-174,1287.0,APPROVE
REV-3000632,APP-1001510,L2_AML_Sanctions,ANL-197,1016.4,APPROVE
REV-3000633,APP-1001514,L1_Document_Exception,ANL-151,433.8,APPROVE
REV-3000634,APP-1001517,L1_Document_Exception,ANL-140,781.8,REQUEST_REWORK
REV-3000635,APP-1001521,L1_Document_Exception,ANL-109,629.4,APPROVE
REV-3000636,APP-1001523,L1_Document_Exception,ANL-140,550.2,APPROVE
REV-3000637,APP-1001526,L1_Document_Exception,ANL-207,1189.8,APPROVE
REV-3000638,APP-1001527,L1_Document_Exception,ANL-228,735.6,APPROVE
REV-3000639,APP-1001528,L1_Document_Exception,ANL-186,474.0,APPROVE
REV-3000640,APP-1001529,L1_Document_Exception,ANL-151,898.2,REQUEST_REWORK
REV-3000641,APP-1001530,L2_AML_Sanctions,ANL-152,1122.0,APPROVE
REV-3000642,APP-1001534,L1_Document_Exception,ANL-239,316.8,REQUEST_REWORK
REV-3000643,APP-1001536,L2_AML_Sanctions,ANL-149,543.0,APPROVE
REV-3000644,APP-1001537,L1_Document_Exception,ANL-135,619.2,APPROVE
REV-3000645,APP-1001542,L1_Document_Exception,ANL-223,698.4,APPROVE
REV-3000646,APP-1001544,L1_Document_Exception,ANL-157,493.8,APPROVE
REV-3000647,APP-1001546,L2_AML_Sanctions,ANL-174,682.8,REQUEST_REWORK
REV-3000648,APP-1001547,L1_Document_Exception,ANL-239,670.8,REQUEST_REWORK
REV-3000649,APP-1001553,L1_Document_Exception,ANL-179,774.6,APPROVE
REV-3000650,APP-1001556,L1_Document_Exception,ANL-114,1158.0,APPROVE
REV-3000651,APP-1001559,L2_AML_Sanctions,ANL-121,363.6,APPROVE
REV-3000652,APP-1001560,L1_Document_Exception,ANL-138,580.2,APPROVE
REV-3000653,APP-1001562,L2_AML_Sanctions,ANL-123,534.6,REQUEST_REWORK
REV-3000654,APP-1001563,L1_Document_Exception,ANL-105,375.6,APPROVE
REV-3000655,APP-1001564,L1_Document_Exception,ANL-189,472.2,APPROVE
REV-3000656,APP-1001566,L1_Document_Exception,ANL-154,964.2,REQUEST_REWORK
REV-3000657,APP-1001567,L1_Document_Exception,ANL-115,372.6,APPROVE
REV-3000658,APP-1001569,L2_AML_Sanctions,ANL-165,875.4,REJECT
